 	X	Y	Position	Time
1	20.515	1.132	29.666	0
2	20.444	1.132	29.595	3
3	20.373	0.955	29.524	6
4	20.309	1.105	29.460	9
5	20.255	1.155	29.406	12
6	20.161	0.975	29.312	15
7	20.116	1.063	29.267	18
8	20.022	1.178	29.173	21
9	19.949	0.955	29.100	24
10	19.896	1.052	29.047	27
11	19.815	1.184	28.966	30
12	19.752	0.990	28.903	33
13	19.710	1.048	28.861	36
14	19.630	1.203	28.781	39
15	19.560	1.001	28.711	42
16	19.515	1.008	28.667	45
17	19.453	1.187	28.605	48
18	19.383	1.026	28.534	51
19	19.319	0.983	28.470	54
20	19.270	1.193	28.421	57
21	19.221	1.051	28.372	60
22	19.178	0.983	28.329	63
23	19.103	1.178	28.254	66
24	19.064	1.061	28.216	69
25	19.036	0.983	28.187	72
26	19.024	1.167	28.175	75
27	18.965	1.068	28.117	78
28	18.958	0.975	28.109	81
29	18.932	1.129	28.084	84
30	18.903	1.132	28.054	87
31	18.890	0.966	28.041	90
32	18.872	1.132	28.024	93
33	18.862	1.129	28.013	96
34	18.890	0.966	28.041	99
35	18.866	1.111	28.017	102
36	18.879	1.140	28.031	105
37	18.890	0.966	28.041	108
38	18.895	1.054	28.046	111
39	18.943	1.132	28.094	114
40	18.958	0.975	28.109	117
41	18.973	1.061	28.125	120
42	19.026	1.178	28.177	123
43	19.044	0.990	28.195	126
44	19.092	1.053	28.243	129
45	19.112	1.173	28.263	132
46	19.187	1.002	28.338	135
47	19.241	1.026	28.392	138
48	19.283	1.193	28.434	141
49	19.355	1.022	28.506	144
50	19.399	1.002	28.550	147
51	19.465	1.173	28.616	150
52	19.542	1.052	28.693	153
53	19.610	0.990	28.761	156
54	19.671	1.167	28.822	159
55	19.744	1.054	28.895	162
56	19.822	0.990	28.973	165
57	19.893	1.177	29.044	168
58	19.964	1.061	29.115	171
59	20.090	0.975	29.241	174
60	20.135	1.153	29.286	177
61	20.218	1.092	29.370	180
62	20.302	0.975	29.454	183
63	20.373	1.147	29.524	186
64	20.453	1.114	29.604	189
65	20.522	0.983	29.673	192
66	20.600	1.132	29.752	195
67	20.691	1.132	29.843	198
68	20.762	0.990	29.913	201
69	20.838	1.092	29.989	204
70	20.904	1.147	30.055	207
71	20.974	0.990	30.126	210
72	21.045	1.061	30.196	213
73	21.130	1.160	30.281	216
74	21.207	1.000	30.358	219
75	21.257	1.061	30.408	222
76	21.328	1.203	30.479	225
77	21.390	1.004	30.541	228
78	21.441	1.054	30.592	231
79	21.505	1.187	30.656	234
80	21.562	1.012	30.714	237
81	21.636	1.026	30.787	240
82	21.688	1.193	30.839	243
83	21.732	1.051	30.883	246
84	21.795	0.983	30.946	249
85	21.859	1.187	31.010	252
86	21.894	1.061	31.045	255
87	21.929	0.990	31.081	258
88	21.984	1.162	31.135	261
89	22.007	1.068	31.158	264
90	22.071	0.975	31.222	267
91	22.106	1.132	31.257	270
92	22.142	1.096	31.293	273
93	22.192	0.980	31.343	276
94	22.228	1.132	31.379	279
95	22.271	1.120	31.422	282
96	22.290	0.983	31.441	285
97	22.354	1.132	31.505	288
98	22.369	1.132	31.520	291
99	22.389	0.990	31.540	294
100	22.425	1.096	31.576	297
101	22.449	1.129	31.600	300
102	22.480	0.990	31.631	303
103	22.488	1.068	31.639	306
104	22.540	1.163	31.691	309
105	22.566	1.006	31.717	312
106	22.581	1.061	31.732	315
107	22.606	1.177	31.757	318
108	22.637	1.026	31.788	321
109	22.637	1.046	31.788	324
110	22.666	1.193	31.817	327
111	22.686	1.016	31.837	330
112	22.708	1.026	31.859	333
113	22.710	1.178	31.861	336
114	22.726	1.042	31.877	339
115	22.734	1.004	31.885	342
116	22.752	1.172	31.903	345
117	22.771	1.054	31.922	348
118	22.778	0.990	31.929	351
119	22.778	1.147	31.929	354
120	22.778	1.076	31.929	357
121	22.778	0.990	31.929	360
122	22.778	1.147	31.929	363
123	22.770	1.124	31.921	366
124	22.770	0.982	31.921	369
125	22.743	1.132	31.894	372
126	22.725	1.123	31.876	375
127	22.715	0.983	31.866	378
128	22.699	1.124	31.851	381
129	22.672	1.132	31.823	384
130	22.645	0.982	31.796	387
131	22.637	1.096	31.788	390
132	22.591	1.129	31.742	393
133	22.566	0.975	31.717	396
134	22.516	1.071	31.667	399
135	22.495	1.147	31.646	402
136	22.460	0.990	31.611	405
137	22.409	1.061	31.561	408
138	22.357	1.156	31.508	411
139	22.291	0.999	31.442	414
140	22.248	1.061	31.399	417
141	22.210	1.178	31.361	420
142	22.117	0.993	31.268	423
143	22.063	1.053	31.214	426
144	22.000	1.167	31.151	429
145	21.925	1.008	31.076	432
146	21.874	1.061	31.025	435
147	21.791	1.178	30.942	438
148	21.720	1.016	30.871	441
149	21.646	1.046	30.798	444
150	21.578	1.178	30.730	447
151	21.503	1.035	30.654	450
152	21.409	1.031	30.560	453
153	21.328	1.167	30.479	456
154	21.237	1.061	30.388	459
155	21.158	1.021	30.309	462
156	21.078	1.178	30.229	465
157	20.995	1.061	30.146	468
158	20.924	0.990	30.075	471
159	20.863	1.167	30.014	474
160	20.762	1.061	29.913	477
161	20.673	1.002	29.824	480
162	20.594	1.140	29.745	483
163	20.515	1.096	29.666	486
164	20.444	0.975	29.595	489
165	20.373	1.147	29.524	492
166	20.300	1.106	29.451	495
167	20.223	0.982	29.375	498
168	20.169	1.140	29.320	501
169	20.093	1.087	29.244	504
170	20.035	0.990	29.186	507
171	19.973	1.129	29.124	510
172	19.922	1.119	29.073	513
173	19.853	0.993	29.005	516
174	19.804	1.118	28.956	519
175	19.752	1.132	28.903	522
176	19.728	0.982	28.879	525
177	19.668	1.087	28.819	528
178	19.630	1.132	28.781	531
179	19.610	0.990	28.761	534
180	19.560	1.061	28.711	537
181	19.527	1.156	28.678	540
182	19.500	0.993	28.651	543
183	19.469	1.061	28.620	546
184	19.453	1.167	28.605	549
185	19.428	1.026	28.579	552
186	19.407	1.058	28.558	555
187	19.383	1.167	28.534	558
188	19.380	1.035	28.532	561
189	19.380	1.035	28.532	564
190	19.366	1.162	28.517	567
191	19.347	1.061	28.499	570
192	19.333	1.012	28.484	573
193	19.332	1.142	28.483	576
194	19.338	1.063	28.489	579
195	19.339	1.004	28.490	582
196	19.343	1.139	28.494	585
197	19.332	1.071	28.483	588
198	19.368	0.990	28.519	591
199	19.365	1.136	28.516	594
200	19.373	1.112	28.524	597
201	19.391	0.999	28.542	600
202	19.398	1.132	28.549	603
203	19.407	1.129	28.558	606
204	19.438	0.990	28.589	609
205	19.453	1.096	28.605	612
206	19.462	1.140	28.613	615
207	19.478	0.993	28.629	618
208	19.517	1.068	28.668	621
209	19.524	1.147	28.675	624
210	19.551	1.004	28.702	627
211	19.595	1.061	28.746	630
212	19.603	1.140	28.754	633
213	19.635	1.016	28.787	636
214	19.658	1.053	28.809	639
215	19.678	1.150	28.829	642
216	19.736	1.026	28.888	645
217	19.761	1.058	28.912	648
218	19.804	1.156	28.956	651
219	19.832	1.058	28.983	654
220	19.870	1.053	29.021	657
221	19.902	1.151	29.054	660
222	19.949	1.046	29.100	663
223	19.989	1.036	29.140	666
224	20.028	1.140	29.179	669
225	20.075	1.061	29.226	672
226	20.126	1.001	29.277	675
227	20.169	1.140	29.320	678
228	20.225	1.101	29.376	681
229	20.262	1.016	29.413	684
230	20.311	1.140	29.462	687
231	20.368	1.096	29.519	690
232	20.419	0.993	29.570	693
233	20.479	1.132	29.630	696
234	20.539	1.129	29.690	699
235	20.594	0.999	29.745	702
236	20.663	1.125	29.814	705
237	20.727	1.132	29.878	708
238	20.762	0.990	29.913	711
239	20.848	1.091	29.999	714
240	20.883	1.132	30.035	717
241	20.957	1.002	30.108	720
242	21.012	1.087	30.163	723
243	21.089	1.140	30.240	726
244	21.161	1.011	30.312	729
245	21.222	1.076	30.373	732
246	21.301	1.140	30.452	735
247	21.356	1.021	30.508	738
248	21.427	1.054	30.578	741
249	21.493	1.144	30.644	744
250	21.545	1.016	30.697	747
251	21.621	1.059	30.772	750
252	21.676	1.138	30.827	753
253	21.742	1.046	30.894	756
254	21.802	1.020	30.953	759
255	21.867	1.140	31.018	762
256	21.921	1.053	31.072	765
257	21.998	1.035	31.149	768
258	22.045	1.129	31.196	771
259	22.106	1.061	31.257	774
260	22.152	1.011	31.303	777
261	22.212	1.147	31.363	780
262	22.259	1.064	31.410	783
263	22.304	1.012	31.455	786
264	22.369	1.132	31.520	789
265	22.409	1.061	31.561	792
266	22.444	1.015	31.595	795
267	22.480	1.132	31.631	798
268	22.498	1.087	31.649	801
269	22.564	1.016	31.715	804
270	22.581	1.132	31.732	807
271	22.606	1.107	31.758	810
272	22.629	0.999	31.780	813
273	22.652	1.096	31.803	816
274	22.672	1.132	31.823	819
275	22.672	0.990	31.823	822
276	22.692	1.061	31.844	825
277	22.692	1.132	31.844	828
278	22.710	1.016	31.861	831
279	22.708	1.076	31.859	834
280	22.692	1.132	31.844	837
281	22.708	1.026	31.859	840
282	22.692	1.061	31.844	843
283	22.692	1.132	31.844	846
284	22.678	1.038	31.829	849
285	22.672	1.061	31.823	852
286	22.645	1.140	31.796	855
287	22.637	1.046	31.788	858
288	22.607	1.047	31.758	861
289	22.581	1.132	31.732	864
290	22.559	1.054	31.710	867
291	22.521	1.021	31.672	870
292	22.503	1.140	31.655	873
293	22.460	1.061	31.611	876
294	22.425	1.026	31.576	879
295	22.389	1.132	31.540	882
296	22.354	1.076	31.505	885
297	22.293	1.011	31.444	888
298	22.259	1.129	31.410	891
299	22.207	1.096	31.358	894
300	22.163	1.012	31.314	897
301	22.106	1.132	31.257	900
302	22.069	1.106	31.220	903
303	22.010	1.011	31.161	906
304	21.979	1.111	31.130	909
305	21.929	1.096	31.081	912
306	21.866	1.021	31.017	915
307	21.807	1.096	30.958	918
308	21.773	1.132	30.924	921
309	21.717	1.026	30.868	924
310	21.655	1.069	30.806	927
311	21.591	1.132	30.742	930
312	21.540	1.047	30.691	933
313	21.498	1.068	30.649	936
314	21.434	1.147	30.585	939
315	21.374	1.026	30.525	942
316	21.328	1.061	30.479	945
317	21.275	1.136	30.426	948
318	21.224	1.035	30.375	951
319	21.158	1.054	30.309	954
320	21.096	1.132	30.247	957
321	21.063	1.052	30.214	960
322	21.002	1.053	30.153	963
323	20.947	1.140	30.098	966
324	20.883	1.061	30.035	969
325	20.850	1.042	30.001	972
326	20.782	1.132	29.934	975
327	20.742	1.061	29.893	978
328	20.687	1.030	29.838	981
329	20.649	1.139	29.800	984
330	20.578	1.068	29.729	987
331	20.531	1.002	29.682	990
332	20.497	1.136	29.648	993
333	20.446	1.087	29.597	996
334	20.390	1.002	29.541	999
335	20.347	1.129	29.498	1002
336	20.300	1.106	29.451	1005
337	20.253	1.012	29.404	1008
338	20.225	1.101	29.376	1011
339	20.185	1.129	29.337	1014
340	20.152	1.008	29.303	1017
341	20.093	1.087	29.244	1020
342	20.075	1.132	29.226	1023
343	20.026	1.021	29.178	1026
344	20.004	1.061	29.155	1029
345	19.964	1.132	29.115	1032
346	19.946	1.016	29.097	1035
347	19.898	1.071	29.049	1038
348	19.885	1.125	29.036	1041
349	19.871	1.021	29.022	1044
350	19.843	1.061	28.994	1047
351	19.815	1.140	28.966	1050
352	19.807	1.026	28.958	1053
353	19.792	1.061	28.943	1056
354	19.772	1.132	28.923	1059
355	19.766	1.037	28.918	1062
356	19.752	1.061	28.903	1065
357	19.745	1.140	28.896	1068
358	19.752	1.061	28.903	1071
359	19.734	1.035	28.885	1074
360	19.736	1.147	28.888	1077
361	19.744	1.068	28.895	1080
362	19.747	1.011	28.898	1083
363	19.752	1.132	28.903	1086
364	19.752	1.061	28.903	1089
365	19.753	1.002	28.904	1092
366	19.772	1.132	28.923	1095
367	19.791	1.082	28.942	1098
368	19.807	1.026	28.958	1101
369	19.819	1.120	28.970	1104
370	19.832	1.096	28.984	1107
371	19.853	0.993	29.005	1110
372	19.870	1.124	29.021	1113
373	19.876	1.106	29.027	1116
374	19.909	1.012	29.060	1119
375	19.922	1.101	29.073	1122
376	19.949	1.132	29.100	1125
377	19.965	1.021	29.116	1128
378	20.004	1.061	29.155	1131
379	20.028	1.140	29.179	1134
380	20.050	1.035	29.201	1137
381	20.083	1.068	29.234	1140
382	20.116	1.129	29.267	1143
383	20.149	1.045	29.300	1146
384	20.168	1.054	29.319	1149
385	20.196	1.132	29.347	1152
386	20.227	1.041	29.378	1155
387	20.258	1.054	29.409	1158
388	20.295	1.139	29.446	1161
389	20.318	1.061	29.469	1164
390	20.373	1.046	29.524	1167
391	20.388	1.132	29.539	1170
392	20.429	1.061	29.580	1173
393	20.463	1.042	29.614	1176
394	20.523	1.140	29.674	1179
395	20.550	1.061	29.701	1182
396	20.585	1.046	29.736	1185
397	20.649	1.139	29.800	1188
398	20.658	1.087	29.810	1191
399	20.727	1.026	29.878	1194
400	20.762	1.132	29.913	1197
401	20.798	1.096	29.949	1200
402	20.858	1.026	30.009	1203
403	20.875	1.105	30.026	1206
404	20.929	1.112	30.080	1209
405	20.969	1.014	30.120	1212
406	21.010	1.096	30.161	1215
407	21.072	1.124	30.223	1218
408	21.111	1.016	30.262	1221
409	21.154	1.087	30.305	1224
410	21.215	1.139	30.366	1227
411	21.253	1.013	30.404	1230
412	21.308	1.061	30.459	1233
413	21.339	1.129	30.490	1236
414	21.382	1.042	30.533	1239
415	21.434	1.061	30.585	1242
416	21.479	1.129	30.630	1245
417	21.520	1.051	30.671	1248
418	21.561	1.061	30.712	1251
419	21.621	1.129	30.772	1254
420	21.662	1.061	30.813	1257
421	21.709	1.053	30.860	1260
422	21.753	1.132	30.904	1263
423	21.781	1.054	30.932	1266
424	21.847	1.045	30.998	1269
425	21.874	1.132	31.025	1272
426	21.894	1.061	31.045	1275
427	21.936	1.054	31.088	1278
428	21.982	1.136	31.134	1281
429	22.007	1.068	31.158	1284
430	22.036	1.056	31.187	1287
431	22.071	1.132	31.222	1290
432	22.095	1.064	31.246	1293
433	22.123	1.037	31.274	1296
434	22.144	1.106	31.295	1299
435	22.163	1.082	31.314	1302
436	22.210	1.035	31.361	1305
437	22.219	1.125	31.371	1308
438	22.243	1.106	31.394	1311
439	22.253	1.016	31.404	1314
440	22.268	1.096	31.419	1317
441	22.276	1.101	31.427	1320
442	22.283	1.026	31.434	1323
443	22.285	1.087	31.437	1326
444	22.298	1.132	31.449	1329
445	22.283	1.026	31.434	1332
446	22.291	1.069	31.442	1335
447	22.298	1.132	31.449	1338
448	22.285	1.035	31.437	1341
449	22.283	1.061	31.434	1344
450	22.268	1.132	31.419	1347
451	22.275	1.053	31.426	1350
452	22.248	1.061	31.399	1353
453	22.237	1.129	31.388	1356
454	22.228	1.061	31.379	1359
455	22.212	1.046	31.363	1362
456	22.186	1.129	31.338	1365
457	22.150	1.069	31.301	1368
458	22.142	1.046	31.293	1371
459	22.106	1.132	31.257	1374
460	22.086	1.061	31.237	1377
461	22.071	1.046	31.222	1380
462	22.025	1.129	31.176	1383
463	22.005	1.079	31.156	1386
464	21.981	1.042	31.133	1389
465	21.940	1.096	31.091	1392
466	21.908	1.087	31.059	1395
467	21.872	1.030	31.023	1398
468	21.856	1.106	31.007	1401
469	21.794	1.105	30.945	1404
470	21.786	1.035	30.937	1407
471	21.720	1.087	30.871	1410
472	21.687	1.118	30.838	1413
473	21.651	1.043	30.802	1416
474	21.597	1.082	30.748	1419
475	21.568	1.124	30.719	1422
476	21.526	1.035	30.677	1425
477	21.498	1.068	30.649	1428
478	21.441	1.125	30.592	1431
479	21.408	1.059	30.559	1434
480	21.356	1.068	30.508	1437
481	21.317	1.129	30.468	1440
482	21.282	1.059	30.433	1443
483	21.229	1.054	30.380	1446
484	21.207	1.132	30.358	1449
485	21.144	1.068	30.295	1452
486	21.105	1.058	30.256	1455
487	21.055	1.129	30.206	1458
488	21.010	1.076	30.161	1461
489	20.974	1.047	30.126	1464
490	20.929	1.112	30.080	1467
491	20.875	1.068	30.027	1470
492	20.859	1.043	30.011	1473
493	20.811	1.105	29.962	1476
494	20.767	1.086	29.918	1479
495	20.734	1.054	29.885	1482
496	20.700	1.101	29.851	1485
497	20.662	1.105	29.813	1488
498	20.640	1.049	29.791	1491
499	20.585	1.096	29.736	1494
500	20.539	1.129	29.690	1497
501	20.515	1.046	29.666	1500
502	20.474	1.086	29.625	1503
503	20.444	1.096	29.595	1506
504	20.408	1.061	29.560	1509
505	20.381	1.069	29.532	1512
506	20.358	1.132	29.509	1515
507	20.318	1.051	29.469	1518
